"effective_location.code","instances.title","items.barcode","items.effective_call_number","items.effective_shelving_order","items.item_level_call_number","items.id","items.last_check_in_date_time","items.status_name"
"dmdvd","A small town called Descent / a Moments Entertainment production ; a film by Jahmil X.T. Qubeka ; written & directed by Jahmil X.T. Qubeka ; producers, Faith Isiakpere, Firdoze Bulbulia.","31293000000000","PN1995.9.A43 S53 2012 Region 2 PAL VideoDVD, 1","PN 41995.9 A43 S53 42012 REGION 12 PAL VIDEODVD 11","PN1995.9.A43 S53 2012 Region 2 PAL VideoDVD","71cf7ae0-41bf-5c16-ae30-6347e32281ec","","Available"
"dmdvd","Sister's love. Parts 1 & 2 / Elonel International Ltd. in conjunction with B&G Pictures presents an Elochukwu Anigbogu production ; a film by Lancelot Oduwa Imasuen ; story/screenplay, Doris Chinasa Ariole.","31293000000000","PN1995.9.A43 S54 2007 VideoDVD, 1","PN 41995.9 A43 S54 42007 VIDEODVD 11","PN1995.9.A43 S54 2007 VideoDVD","e4de74cc-f986-5e73-a7d1-861557c42a4c","","Available"
"dmdvd","Slave warrior, the beginning / Three O presentation ; written, produced, and directed by Oliver O. Mbamara ; screenplay by Oliver O. Mbamara ; story, Sir Lazarus Mbamara Ekejiuba.","31293000000000","PN1995.9.A43 S57 2007 VideoDVD, 1","PN 41995.9 A43 S57 42007 VIDEODVD 11","PN1995.9.A43 S57 2007 VideoDVD","e1e9a1ac-2370-5230-86db-941740f9b8c5","","Available"
"dmdvd","Sitaki tena kupenda / Propro Bigboss ; WoodVision Production presents ; story/script, Zuberi Mohammed ; director, Suleish Marah.","31293033516349","PN1995.9.A43 S58 2013 PAL VideoDVD, 1","PN 41995.9 A43 S58 42013 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 S58 2013 PAL VideoDVD","17ae34ca-c00e-5ba0-b857-6312a2dd941a","","Available"
"dmdvd","Soki Sonbolo / Alawaye Ventures presents ; producer, Sunday Soyinka ; director, Oluwole Adedeji.","31293000000000","PN1995.9.A43 S64 2007 VideoCD, 1","PN 41995.9 A43 S64 42007 VIDEOCD DISCS 11 12 11","PN1995.9.A43 S64 2007 VideoCD","f1155af0-5e51-5014-bdd6-f1fb734d49bd","","Available"
"dmdvd","Song of Africa / African Film Productions present ; directed by Emil Nofal.","31293032134649","PN1995.9.A43 S65 2000z VideoDVD, 1","PN 41995.9 A43 S65 42000Z VIDEODVD 11","PN1995.9.A43 S65 2000z VideoDVD","1c168d75-593b-5f34-8a06-566553417983","","Available"
"dmdvd","Soul boy / One Fine Day Films presents ; in association with Anno's Africa ; in co-production with Ginger Ink Films ; directed by Hawa Essuman ; written by Billy Kahora ; produced by Marie Steinmann & Tom Tykwer.","31293000000000","PN1995.9.A43 S68 2018 VideoDVD, 1","PN 41995.9 A43 S68 42018 VIDEODVD 11","PN1995.9.A43 S68 2018 VideoDVD","b550a3e5-248a-5328-a97c-3c5812180f2f","","Available"
"dmdvd","Suspicious wealth. Part 1 & 2 / Amaco Investment presents Bekee Productions ; directed by Mac-Collins Chidebe ; story, Mac-Collins Chidebe ; producers, Vera Nwoha, Uchenna Ekeh.","31293000000000","PN1995.9.A43 S83 2007 VideoDVD, 1","PN 41995.9 A43 S83 42007 VIDEODVD 11","PN1995.9.A43 S83 2007 VideoDVD","d516056b-a93e-52ae-9dd3-ad0f57975ec2","","Available"
"dmdvd","Se ifeÌ£ni? = Is it love? / Olabodey Global Industry Nigeria Limited present ; Afolag Film Production ; story, Afeez Olagunju ; screen play, Razaq Olayiwola ; producer, Afeez Olagunju ; director, Razaq Olayiwola.","31293000000000","PN1995.9.A43 S443 2008 PAL VideoCD, 1","PN 41995.9 A43 S443 42008 PAL VIDEOCD DISCS A B 11","PN1995.9.A43 S443 2008 PAL VideoCD","a9f20dad-7ec3-54b0-b1f5-666140123f18","","Available"
"dmdvd","Shubiri / Kazembe Film present.","31293000000000","PN1995.9.A43 S473 2014 PAL VideoDVD, 1","PN 41995.9 A43 S473 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 S473 2014 PAL VideoDVD","d18f1d8f-a8c5-5095-802b-e0ade8968963","","Available"
"dmdvd","Le Silence de la foret / directed by Didier Florent Ouenangare and Bassek ba Kobhio.","31293000000000","PN1995.9.A43 S552 2003 VideoDVD, 1","PN 41995.9 A43 S552 42003 VIDEODVD 11","PN1995.9.A43 S552 2003 VideoDVD","cfcc623c-bcb3-5c48-a4c0-588004172a66","","Available"
"dmdvd","Something necessary / One Fine Day Films presents ; in co-production with Ginger Ink Films ; in association with DW Akademie ; director, Judy Kibinge ; idea and story, Mungai Kiroga ; script, Mungai Kiroga & JC Niala ; adaptation, Judy Kibinge.","31293000000000","PN1995.9.A43 S647 2018 VideoDVD, 1","PN 41995.9 A43 S647 42018 VIDEODVD 11","PN1995.9.A43 S647 2018 VideoDVD","ab5d4486-f2fe-51db-a76c-874d5e3a9302","","Available"
"dmdvd","Si-Gueriki, la reine-meÌ€re = Queen mother / California Newsreel presents ; un film de Idrissou Mora KpaiÌˆ ; ecrit par Idrissou Mora KpaiÌˆ ; produit par Jean-Marie Teno ; une production Les Films Raphia.","31293000000000","PN1995.9.A43 S5526 2003 VideoDVD, 1","PN 41995.9 A43 S5526 42003 VIDEODVD 11","PN1995.9.A43 S5526 2003 VideoDVD","4abc2e3f-0c23-5fbd-b9fe-67bd3035324f","","Available"
"dmdvd","Tableau ferraille / ADR productions ; un coproduction avec La Sept CineÌma ; Kus Productions ; MSA Productions ; Canal Horizons ; un film de Moussa Sene Absa.","31293000000000","PN1995.9.A43 T33 1997 VideoDVD, 1","PN 41995.9 A43 T33 41997 VIDEODVD 11","PN1995.9.A43 T33 1997 VideoDVD","5118b0ae-e0e6-5d6c-ad11-3438e5d15695","","Available"
"dmdvd","Taharuki = Suspense / an E-pic film production in association with Elmhurst Entertainment and Scriptease S3 Productions presents an Ekwapic ; written and directed by Ekwa Msangi-Omari.","31293033662267","PN1995.9.A43 T34 2011 VideoDVD, 1","PN 41995.9 A43 T34 42011 VIDEODVD 11","PN1995.9.A43 T34 2011 VideoDVD","1ee13cbb-723c-502f-b9d5-57e8d615a1a6","","Available"
"dmdvd","Tears of a saint / a Future King Productions ; producer Ugo Ugbor ; director, Ugo Ugbor.","31293000000000","PN1995.9.A43 T43 2007 VideoDVD, 1","PN 41995.9 A43 T43 42007 VIDEODVD 11","PN1995.9.A43 T43 2007 VideoDVD","5ee0c9d7-9a3c-5866-8674-5da48649c71e","","Available"
"dmdvd","Thunderbolt / Mainframe Productions Opomulero in 2001 Frames series presents ; screenplay written by Femi Kayode ; producer/director, Tunde Kelani.","31293000000000","PN1995.9.A43 T47 2000 VideoDVD, 1","PN 41995.9 A43 T47 42000 VIDEODVD 11","PN1995.9.A43 T47 2000 VideoDVD","51a263b4-76f3-5b8f-b9ef-3f8d51497f75","","Available"
"dmdvd","Teza / Negodgwad Productions ; Pandora Film ; in co-production with Unlimited and Westdeutscher Rundfunk ; a film by Haile Gerima ; writer/director/editor, Haile Gerima ; produced by Haile Gerima, Karl Baumgartner.","31293000000000","PN1995.9.A43 T49 2009 Region 2 PAL VideoDVD, 1","PN 41995.9 A43 T49 42009 REGION 12 PAL VIDEODVD DISC GUIDE 11","PN1995.9.A43 T49 2009 Region 2 PAL VideoDVD","4075bd2d-b3f9-5647-9033-a84caf6dde6b","","Available"
"dmdvd","Ti oluwa ni ileÌ£ / Mainframe Productions (Opomulero) presents ; written by Alhaji Kareem Adepoju ; producer/director, Tunde Kelani.","31293000000000","PN1995.9.A43 T55 2003 PAL VideoCD, 1","PN 41995.9 A43 T55 42003 PAL VIDEOCD DISCS A B 11","PN1995.9.A43 T55 2003 PAL VideoCD","96df6ab4-b408-5a98-bf73-bf2048006f05","","Available"
"dmdvd","Tom boy = Jike dume / Steps Entertainment Ltd, Nice Entertainment present ; story/script, Nice Mohamed ; producer, Nice Entertainment ; production, ZEST Film Production ; director, Zingo.","31293000000000","PN1995.9.A43 T65 2014 PAL VideoDVD, 1","PN 41995.9 A43 T65 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 T65 2014 PAL VideoDVD","79f6e6c9-3935-5da6-b045-3cb7b27cda43","","Available"
"dmdvd","Triomf / Giraffe Creations in association with GH Films ; produced by Michael Raeburn and Lyndon Plant ; directed by Michael Raeburn ; script, Michael Raeburn and Malcolm Kohll.","31293000000000","PN1995.9.A43 T74 2009 PAL VideoDVD, 1","PN 41995.9 A43 T74 42009 PAL VIDEODVD 11","PN1995.9.A43 T74 2009 PAL VideoDVD","b904c725-1349-5db1-92f3-6a79e07fab90","","Available"
"dmdvd","Twist aÌ€ Bamako / Agat Films et Cie preÌsente ; une production Agat Films, PeÌripheÌria, Karoninka; un film de Robert GueÌdiguian ; eÌcrit par Gilles Taurand et Robert GueÌdiguian sur un ideÌe de Marc Bordure ; un film produit par Marc Bordure, Robert GueÌdiguian [and others].","31293000000000","PN1995.9.A43 T95 2022 Region 2 PAL VideoDVD, 1","PN 41995.9 A43 T95 42022 REGION 12 PAL VIDEODVD 11","PN1995.9.A43 T95 2022 Region 2 PAL VideoDVD","2e536c60-2406-4de0-a8ee-4c4115321c0b","45197","Available"
"dmdvd","Ta Dona / Kora Film et le C.N.P.C.-Mali ; direction de production, Mamadou Kaba ; eÌcrit et reÌaliseÌ par Adama Drabo.","31293000000000","PN1995.9.A43 T232 2006 VideoDVD, 1","PN 41995.9 A43 T232 42006 VIDEODVD 11","PN1995.9.A43 T232 2006 VideoDVD","44e88766-29ab-5225-bccf-b501898b056f","45229","Available"
"dmdvd","Taafe fanga = Skirt power / producer/director Adama Drabo.","31293000000000","PN1995.9.A43 T334 1997 VideoDVD, 1","PN 41995.9 A43 T334 41997 VIDEODVD 11","PN1995.9.A43 T334 1997 VideoDVD","e091217f-7924-5e79-b1fd-99d018a1fb75","","Available"
"dmdvd","Tales of ordinary people / directed by Djibril Diop Mambety.","31293000000000","PN1995.9.A43 T354 1999 VideoDVD, 1","PN 41995.9 A43 T354 41999 VIDEODVD 11","PN1995.9.A43 T354 1999 VideoDVD","f95e9dfd-2ed3-5f04-9f75-c8781b73e138","","Available"
"dmdvd","Tarzana the wild girl / screen play by Phillip Shaw, Harry Hope Executive producer, James Reed, director.","31293000000000","PN1995.9.A43 T379 2005 VideoDVD, 1","PN 41995.9 A43 T379 42005 VIDEODVD 11","PN1995.9.A43 T379 2005 VideoDVD","4d9fa6cb-89ab-56c0-a934-b528f68c60c7","","Available"
"dmdvd","Piment vert ; Porte 7 / Projet Toile de vie ; TheÌaÌ‚tre MaoundoÌ‚h-culture (Themacult) preÌsente ; creÌation collective du TheÌaÌ‚tre MaoundoÌ‚h-culture ; script, Toudjial Alladoum.","31293000000000","PN1995.9.A43 T463 2011 PAL VideoDVD, 1","PN 41995.9 A43 T463 42011 PAL VIDEODVD 11","PN1995.9.A43 T463 2011 PAL VideoDVD","c0d9856d-2b50-58ad-bffe-a75af51d7364","","Available"
"dmdvd","Levirat ; Barjoulou / Projet Toile de vie ; TheÌaÌ‚tre MaoundoÌ‚h-culture (Themacult) preÌsente ; creÌation collective du TheÌaÌ‚tre MaoundoÌ‚h-culture ; script, Toudjial Alladoum.","31293000000000","PN1995.9.A43 T464 2011 PAL VideoDVD, 1","PN 41995.9 A43 T464 42011 PAL VIDEODVD 11","PN1995.9.A43 T464 2011 PAL VideoDVD","5fa1d70d-dce1-5488-8a74-e83364e3e7a5","","Available"
"dmdvd","Le domestique ; Leila / Projet Toile de vie ; TheÌaÌ‚tre MaoundoÌ‚h-culture (Themacult) preÌsente ; creÌation collective du TheÌaÌ‚tre MaoundoÌ‚h-culture ; script, Toudjial Alladoum.","31293000000000","PN1995.9.A43 T465 2011 PAL VideoDVD, 1","PN 41995.9 A43 T465 42011 PAL VIDEODVD 11","PN1995.9.A43 T465 2011 PAL VideoDVD","b1989f23-00b2-504b-b1c9-ef292a8d8dd1","","Available"
"dmdvd","This is it / Kanumba the Great Film presents ; a Steven Kanumba film ; director-screenplay-story, Steven Kanumba.","31293000000000","PN1995.9.A43 T475 2010 PAL VideoDVD, 1","PN 41995.9 A43 T475 42010 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 T475 2010 PAL VideoDVD","a21f727e-0c35-526d-9011-75db569f0d9b","","Available"
"dmdvd","Ti oluwa ni ileÌ£. Part 2 / Mainframe Productions (Opomulero) presents ; written by Kareem Adepoju ; screenplay, Kareem Adepoju, Tunde Kelani ; produced/directed by Tunde Kelani.","31293000000000","PN1995.9.A43 T552 2003 PAL VideoCD, 1","PN 41995.9 A43 T552 42003 PAL VIDEOCD DISCS A B 11","PN1995.9.A43 T552 2003 PAL VideoCD","fe3ea701-3535-56e8-8a9d-0ede4338fb71","","Available"
"dmdvd","Ti oluwa ni ileÌ£. Part 3 / Mainframe Productions (Opomulero) presents ; screenplay, Kareem Adepoju, Tunde Kelani ; produced/directed by Tunde Kelani.","31293000000000","PN1995.9.A43 T553 2003 PAL VideoCD, 1","PN 41995.9 A43 T553 42003 PAL VIDEOCD DISCS A B 11","PN1995.9.A43 T553 2003 PAL VideoCD","a18845b3-37d1-51cb-a7cf-a846e68636b0","","Available"
"dmdvd","Traditional disgrace / Ngoshitong Productions presents ; producer, Tume Cornelius ; director, Tume Cornelius.","31293000000000","PN1995.9.A43 T733 2013 PAL VideoCD, 1","PN 41995.9 A43 T733 42013 PAL VIDEOCD 11","PN1995.9.A43 T733 2013 PAL VideoCD","6e6e81d4-e2fe-58a3-8a87-8744b62881fa","","Available"
"dmdvd","Un transport en commun = Saint-Louis blues / Andolfi preÌsente ; une comeÌdie musicale de Dyana Gaye.","31293000000000","PN1995.9.A43 T734 2010 PAL VideoDVD, 1","PN 41995.9 A43 T734 42010 PAL VIDEODVD DISC BOOKLET 11","PN1995.9.A43 T734 2010 PAL VideoDVD","f217590c-d2dc-54aa-88e9-8e3de670a2b0","","Available"
"dmdvd","Umtsimba : the wedding / A  film by Sean John.","31293000000000","PN1995.9.A43 U6 2002 VideoDVD, 1","PN 41995.9 A43 U6 42002 VIDEODVD 11","PN1995.9.A43 U6 2002 VideoDVD","30fdb368-2ef5-56a1-94e1-6f2d401ee2ff","45394","Available"
"dmdvd","Udju azul di Yonta = The blue eyes of Yonta / Paulo De Sousa apresenta ; un filme de Flora Gomes ; guiÃ£o e diÃ¡logos, Flora Gomes, Ina CÃ©saire, David Lang, Manuel Rambout Barcelos ; uma co-produÃ§Ã£o, Vermedia, Arco-Ãris, Eurocreation Production, RÃ¡diotelevisÃ£o Portuguesa ; realizaÃ§Ã£o, Flora Gomes.","31293000000000","PN1995.9.A43 U27 2000z VideoDVD, 1","PN 41995.9 A43 U27 42000Z VIDEODVD 11","PN1995.9.A43 U27 2000z VideoDVD","63a7a285-d723-5fc5-bfe4-9a924fcbd5c2","","Available"
"dmdvd","The unseen / Old Location Films presents a Perivi Katjavivi film ; written and directed by Perivi Katjavivi ; produced by Ronald James, Perivi Katjavivi, Cecil Moller, Shalongo Nambala.","31293000000000","PN1995.9.A43 U57 2018 PAL VideoDVD, 1","PN 41995.9 A43 U57 42018 PAL VIDEODVD 11","PN1995.9.A43 U57 2018 PAL VideoDVD","f603658e-86b5-5463-acc8-87d8ccb7f884","","Available"
"dmdvd","Ushindi wa mezani / Wood Vision Entertainment presents ; a Suleish Marah film ; story by Steven Godfrey ; written by Suleish Marah ; producer, Gosbert Mvungi ; director, Suleish Marah.","31293000000000","PN1995.9.A43 U75 2014 PAL VideoDVD, 1","PN 41995.9 A43 U75 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 U75 2014 PAL VideoDVD","5880b56b-ecb9-58b8-b8df-8916616cbfa7","","Available"
"dmdvd","Vacances a plein-ciel / Les Revelateurs Studio preÌsente ; avec la participation de L'Institut Gabonais de l'Image et du Son, SLOGF Pictures, Pro film ; scenario & dialogue, Van Mabadi ; producteur, Aymar Koumba Mabadi ; un film de Van Mabadi ; reÌalisation, Van Mabadi.","31293000000000","PN1995.9.A43 V32 2012 PAL VideoDVD, 1","PN 41995.9 A43 V32 42012 PAL VIDEODVD 11","PN1995.9.A43 V32 2012 PAL VideoDVD","b62811ab-e1ad-5757-b5d5-53f03b2df417","","Available"
"dmdvd","La vengeance divine / Les As du BeÌnin = Kanlin teÌteÌ man du preÌsentent.","31293000000000","PN1995.9.A43 V44 2013 PAL VideoCD, 1","PN 41995.9 A43 V44 42013 PAL VIDEOCD DISCS 11 12 11","PN1995.9.A43 V44 2013 PAL VideoCD","8acef26d-7f88-4b4f-8257-c77865de05d3","45407","Available"
"dmdvd","O vento sopra do norte / o Instituto Nacional de Audiovisual e Cinema apresenta ; um filme de JoseÌ Cardoso ; argumento e realizacÌ§aÌƒo de JoseÌ Cardoso.","31293000000000","PN1995.9.A43 V45 2010 PAL VideoDVD, 1","PN 41995.9 A43 V45 42010 PAL VIDEODVD 11","PN1995.9.A43 V45 2010 PAL VideoDVD","8e2330c2-b032-528d-84f4-1c163fe7543b","","Available"
"dmdvd","Veve / One Fine Day Films presents ; in co-production with Ginger Ink Films ; in association with DW Akademie ; director, Simon Mukali ; scriptwriter, Natasha Likimani ; producers, Sarika Hemi Lakhani, Siobhain 'Ginger' Wilson, Tom Tykwer.","31293035639792","PN1995.9.A43 V49 2018 VideoDVD, 1","PN 41995.9 A43 V49 42018 VIDEODVD 11","PN1995.9.A43 V49 2018 VideoDVD","0bd7152b-9886-55c7-9b4f-ce42b73c3970","","Available"
"dmdvd","Vocha / Rakh Films Company presents ; story, Rammy Galis ; script writer, Lamata Mwendamseke ; producer, Rammy Galis ; director, Billy Mjivuni.","31293000000000","PN1995.9.A43 V63 2014 PAL VideoDVD, 1","PN 41995.9 A43 V63 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 V63 2014 PAL VideoDVD","73d70802-406d-54eb-bdda-3945899a21f5","","Available"
"dmdvd","Victims / Adekaz Productions Ltd., Magdiva Pictures presnet a Lancelot Imasuen film; screen writer, Abiodun Jimoh ; story, Mercy Aigbe Gentry ; producer, Mercy Aigbe Gentry ; director, Lancelot Oduwa Imasuen.","31293000000000","PN1995.9.A43 V523 2016 PAL VideoDVD, 1","PN 41995.9 A43 V523 42016 PAL VIDEODVD 11","PN1995.9.A43 V523 2016 PAL VideoDVD","a270abc8-abab-5b6a-a4e9-810b3d38f842","","Available"
"dmdvd","Watatu / a S.A.F.E. production ; in association with Breakthrough ; director, Nick Reding ; producers, Ali Mlatso & Nick Reding.","31293035639701","PN1995.9.A43 W38 2018 VideoDVD, 1","PN 41995.9 A43 W38 42018 VIDEODVD 11","PN1995.9.A43 W38 2018 VideoDVD","1352a971-f6b8-51c3-95ff-4df7559119f9","","Available"
"dmdvd","We are four / Steps Entertainment LTD presents Simple Productions.","31293000000000","PN1995.9.A43 W43 2014 PAL VideoDVD, 1","PN 41995.9 A43 W43 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 W43 2014 PAL VideoDVD","f5e99dd1-0f9f-575f-92d6-e4d3c505977d","","Available"
"dmdvd","What goes around comes around / Kapfupi Productions in association with Gumbo Nhari Picture Company ; written & produced by Freddy Manjalima ; director, producer, Fungai Chirenje.","31293000000000","PN1995.9.A43 W44 2009 PAL VideoDVD, 1","PN 41995.9 A43 W44 42009 PAL VIDEODVD 11","PN1995.9.A43 W44 2009 PAL VideoDVD","865dbf28-a752-58a1-8f68-bb2c0e01fd2e","","Available"
"dmdvd","What love can do.","31293032603437","PN1995.9.A43 W46 2011 VideoDVD, 1","PN 41995.9 A43 W46 42011 VIDEODVD 11","PN1995.9.A43 W46 2011 VideoDVD","21dbc931-cb69-5934-b268-b5dd5f27ea21","","Available"
"dmdvd","The white Masai [videorecording] = La massaiÌˆ blanche / Constantin Film.","31293000000000","PN1995.9.A43 W47 2007 VideoDVD, 1","PN 41995.9 A43 W47 42007 VIDEODVD 11","PN1995.9.A43 W47 2007 VideoDVD","8759dff4-3c41-59a9-9354-7e87daeacd6c","","Available"
"dmdvd","When we were black / created by Khalo Matabane ; script writers, Tumelo Padi, Ryan Fortune ; producer, Carolyn Carew ; director, Khalo Matabane.","31293000000000","PN1995.9.A43 W54 2010 VideoDVD, 1","PN 41995.9 A43 W54 42010 VIDEODVD DISC 11 12 11","PN1995.9.A43 W54 2010 VideoDVD","a40ce0d6-aea9-5fc8-b116-1fd3b38621c7","","Available"
"dmdvd","Wizard of heart / Steps Entertainment Ltd. present Sky Filmz.","31293000000000","PN1995.9.A43 W59 2015 PAL VideoDVD, 1","PN 41995.9 A43 W59 42015 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 W59 2015 PAL VideoDVD","38e136de-da71-5a82-8a53-84c155d1b5e7","","Available"
"dmdvd","Wonder girl / Kanumba the Great Films presents ; producer, Seth Bosco ; director, Zakayo Magulu.","31293000000000","PN1995.9.A43 W65 2014 PAL VideoDVD, 1","PN 41995.9 A43 W65 42014 PAL VIDEODVD DISCS 11 12 11","PN1995.9.A43 W65 2014 PAL VideoDVD","b158a2ba-af2f-5a2e-8b8c-38f871c9dd24","","Available"
"dmdvd","What goes around ... 2, ""Wrong bag"" / Patzel Motion Pictures presents ; a Kapfupi production ; a Freddy Manjalima film ; written by Freddy Manjalima ; directed by Zuze Zuze, Freddy Manjalima.","31293000000000","PN1995.9.A43 W443 2012 PAL VideoDVD, 1","PN 41995.9 A43 W443 42012 PAL VIDEODVD 11","PN1995.9.A43 W443 2012 PAL VideoDVD","e764ed9e-4e9b-5f7f-8c74-3f1ddb29ff25","","Available"
"dmdvd","White material / IFC Films ; Why Not Productions preÌsente ; un coproduction Why Not Productions, Wild Bunch, France 3 CineÌma ;  un film de Claire Denis ; sceÌnario, Clair Denis et Marie N'Diaye.","31293000000000","PN1995.9.A43 W473 2011 VideoDVD, 1","PN 41995.9 A43 W473 42011 VIDEODVD DISC BOOKLET 11","PN1995.9.A43 W473 2011 VideoDVD","cf3e4360-43af-5406-b4e7-1d357e5c3e40","","Available"
"dmdvd","Le vrai amour / story, Abdul Salam Mumuni ; screenplay, Paul Efe Bernard ; producer, Adbul Salam Mumuni ; director, Frank Rajah Arase.","31293000000000","PN1995.9.A43 W4514 2012 PAL VideoDVD, 1","PN 41995.9 A43 W4514 42012 PAL VIDEODVD 11","PN1995.9.A43 W4514 2012 PAL VideoDVD","25c84185-176b-5b2b-9a1e-c2cab6f74e75","","Available"
"dmdvd","Yaaba / P.O.M. Films ; Arcadia Films (Pierre-Alain Meier), Les Films de l'avenir (Idrissa OueÌdraogo), Thelma Film AG (Freddy DenaeÌˆs, Michel David) ; en coproduction avec La TeÌleÌvision suisse romande (TSR), Zweites Deutsches Fernsehen (ZDR) ; un film eÌcrit et reÌaliseÌ par Idrissa OueÌdraogo.","31293000000000","PN1995.9.A43 Y33 2006 VideoDVD, 1","PN 41995.9 A43 Y33 42006 VIDEODVD 11","PN1995.9.A43 Y33 2006 VideoDVD","9683aec8-9832-514e-87d7-47d76a069da0","","Checked out"
"dmdvd","Yogo-pam-pam / Nonks International Productions presents an Nkem Owoh film ; written & produced by Nkem Owoh ; directed by Clement Uwa Diei.","31293000000000","PN1995.9.A43 Y65 1998 PAL VideoCD, 1","PN 41995.9 A43 Y65 41998 PAL VIDEOCD DISCS 11 12 11","PN1995.9.A43 Y65 1998 PAL VideoCD","725e0448-6ceb-5424-80d8-51d6f3774894","","Available"
"dmdvd","Zulu love letter / JBA Production & Natives at Large present a coproduction Hollybell (South Africa) [and others] ; produced by Jacques Bidou [and others] ; a screenplay by Bhekizizwe Peterson, Ramadan Suleman ; directed by Ramadan Suleman. Fools / a JBA production ; Natives at Large ; Ebano Multimedia ; Framework International ; produced by Jacques Bidou ; directed by Ramadan Suleman ; a screenplay by Bhekizizwe Peterson, Ramadan Suleman.","31293035282221","PN1995.9.A43 Z857 2004 PAL VideoDVD, 1","PN 41995.9 A43 Z857 42004 PAL VIDEODVD 11","PN1995.9.A43 Z857 2004 PAL VideoDVD","0ac2a4d5-af40-571b-af0a-b2ad29fcff35","","Available"
"dmdvd","Zulu love letter / JBA Production & Natives at Large present a coproduction Hollybell (South Africa) [and others] ; produced by Jacques Bidou [and others] ; a screenplay by Bhekizizwe Peterson, Ramadan Suleman ; directed by Ramadan Suleman.","31293000000000","PN1995.9.A43 Z858 2004 VideoDVD, 1","PN 41995.9 A43 Z858 42004 VIDEODVD 11","PN1995.9.A43 Z858 2004 VideoDVD","bf0e30d2-ed58-52b1-b5b2-467a86dff3a2","","Available"
"dmdvd","Days of wine & roses / Warner Bros. Pictures presents ; written by J.P. Miller ; produced by Martin Manulis ; directed by Blake Edwards.","31293000000000","PN1995.9.A45 D39 2010 VideoDVD, 1","PN 41995.9 A45 D39 42010 VIDEODVD 11","PN1995.9.A45 D39 2010 VideoDVD","afc6198e-1dc6-56c7-ad88-05b3f8388135","","Checked out"
"dmdvd","Glassland / Film Movement and Element Pictures in association with Nine Entertainment and Bord ScannaÌn na hEÌireann/The Irish Film Board present ; executive producers, Andrew Lowe, Gerard Barrett ; produced by Ed Guiney, Juliette Bonass ; written and directed by Gerard Barrett.","31293000000000","PN1995.9.A45 G53 2016 VideoDVD, 1","PN 41995.9 A45 G53 42016 VIDEODVD 11","PN1995.9.A45 G53 2016 VideoDVD","fb6aaa1e-b8bb-53dc-a59d-c83eb942347c","","Available"
"dmdvd","The Lost weekend / a Paramount Picture ; screenplay by Charles Brackett and Billy Wilder ; produced by Charles Brackett ; directed by Billy Wilder.","31293000000000","PN1995.9.A45 L67 2000 VideoDVD, 1","PN 41995.9 A45 L67 42000 VIDEODVD 11","PN1995.9.A45 L67 2000 VideoDVD","5066f330-524c-5842-8280-60c77259a88d","","Available"
"dmdvd","My name is Joe / a Parallax Pictures and Road Movies Vierte production with the support of the Scottish Arts Council National Lottery Fund, the Glasgow Film Fund, Filmstiftung Nordrhein-Westfalen ; screenplay, Paul Laverty ; producer, Rebecca O'Brien ; director, Ken Loach.","31293000000000","PN1995.9.A45 M9 2011 Region 3 VideoDVD, 1","PN 41995.9 A45 M9 42011 REGION 13 VIDEODVD 11","PN1995.9.A45 M9 2011 Region 3 VideoDVD","f466d428-af5e-5eb9-8da5-6f2af6356f93","","Available"
"dmdvd","The passenger = Professione, reporter / Sony Pictures Classics ; Metro Goldwyn Mayer presents a Carlo Ponti production ; original story by Mark Peploe ; screenplay by Mark Peploe, Peter Wollen and Michelangelo Antonioni ; a film by Michelangelo Antonioni ; directed by Michelangelo Antonioni ; produced by Carlos Ponti ; a coproduction by Comp. Cinematografica Champion, Rome, Les Films Concordia, Paris, C.I.P.I. Cinematografico, Madrid.","31293000000000","PN1995.9.A47 P377 2006 VideoDVD, 1","PN 41995.9 A47 P377 42006 VIDEODVD 11","PN1995.9.A47 P377 2006 VideoDVD","e8c12868-1d78-5f4f-80bd-50952ae25b04","44992","Available"
"dmdvd","Rebel without a cause / Warner Bros. Pictures ; screenplay by Stewart Stern ; produced by David Weisbart ; directed by Nicholas Ray.","31293000000000","PN1995.9.A47 R43 1999 VideoDVD, 2","PN 41995.9 A47 R43 41999 VIDEODVD 12","PN1995.9.A47 R43 1999 VideoDVD","a99a4477-436a-51c9-ae22-3cc062ad6fb7","45196","Available"
"dmdvd","Bolivia / [presenta de] Instituto Nacional de Cinematografia y Artes Audiovisuales (INCAA) con el apoyo de Hubert Bals Fund, Del Festival Internacional de Rotterdam, IACAM ; libro, encuadre y direccioÌn, Israel AdriaÌn Caetano.","31293000000000","PN1995.9.A48 B65 2005 VideoDVD, 1","PN 41995.9 A48 B65 42005 VIDEODVD 11","PN1995.9.A48 B65 2005 VideoDVD","f64d6149-e43c-5fa3-8fe2-100d10c2cea1","","Available"
